User_ID,Products,Conversion_rate,Conversion_path,Conversion_value,Device,Traffic_source
f8446393-b630-4e9d-a827-071a327d6e05,Graphic T-Shirt,5.58,https://Yourclothingbrand.com/store/t-shirts,106.58,Desktop,Paid Advertising
c22c0803-a36c-420e-aa66-84020f352e23,Floral Dress,5.404,https://Yourclothingbrand.com/store/dresses,61.12,Mobile,Social Media
1be48593-37bb-4338-90c8-dc57767b5ce5,Cozy Sweater,5.9343,https://Yourclothingbrand.com/store/sweaters,184.62,Desktop,Social Media
040bfa26-d0b2-4c80-83c6-110c1f27875e,Leather Wallet,3.6663,https://Yourclothingbrand.com/store/wallets,168.3,Desktop,Paid Advertising
0e841a68-2605-4ddb-b002-f2e4c2cbfad7,Chic Accessories,11.9756,https://Yourclothingbrand.com/store/accessories,60.5,Desktop,Organic Search
94e5c3cb-6049-4186-a99f-43c2d232da94,Meet the Team,9.06,https://Yourclothingbrand.com/about-us,138.05,Desktop,Paid Advertising
c2b638e7-5750-4cd7-a307-81316f7d5169,Fashion Consultation,5.311,https://Yourclothingbrand.com/services,175.39,Mobile,Paid Advertising
3e28aad9-9073-4e98-84fc-90541c58be3f,Dainty Jewelry,8.4331,https://Yourclothingbrand.com/store/jewelry,166.52,Desktop,Paid Advertising
eccad224-8e62-40ef-bfee-edd0cf559827,Comfy Shorts,2.6208,https://Yourclothingbrand.com/store/shorts,82.42,Mobile,Social Media
8da211a5-5c83-448f-8bd4-896a93ec295f,Floral Dress,12.101400000000002,https://Yourclothingbrand.com/store/dresses,155.53,Desktop,Paid Advertising
17069a68-80b7-40e0-86c7-a6e855086689,Stylish Jacket,10.780000000000001,https://Yourclothingbrand.com/store/jackets,121.16,Desktop,Organic Search
b09a4ba5-c8f9-4a73-9af2-add570d2668c,Formal Shirt,9.390600000000001,https://Yourclothingbrand.com/store/shirts,152.49,Desktop,Organic Search
ee489d78-64e8-44fe-9cd5-fe96d25e835e,Lightweight Outerwear,4.6305,https://Yourclothingbrand.com/store/outerwear,150.98,Desktop,Social Media
ec6016c9-f0cc-4e26-90c1-5e7bf7e0a402,Pleated Skirt,11.9805,https://Yourclothingbrand.com/store/skirts,108.71,Desktop,Paid Advertising
d445f9ab-9c97-4d2c-a4af-f35e062a0d03,Personal Styling,6.766500000000001,https://Yourclothingbrand.com/services,130.42,Desktop,Social Media
5418eaf5-c0a4-4d51-b8ff-72ce02dd8c5d,Stylish Jacket,7.8408,https://Yourclothingbrand.com/store/jackets,80.0,Desktop,Social Media
6b957f70-eb24-4e54-9473-4b367b08da60,Stylish Hat,13.9356,https://Yourclothingbrand.com/store/hats,170.27,Desktop,Organic Search
9de4387a-a4cd-48a8-b7b6-630e72f252cd,Basic T-Shirt,3.4560000000000004,https://Yourclothingbrand.com/store/t-shirts,157.66,Mobile,Paid Advertising
7129e0b7-3883-45be-9b63-465fa9974da4,Customer Service,15.4869,https://Yourclothingbrand.com/contacts,159.58,Desktop,Organic Search
9fad501e-4014-41be-aa04-32e112ff2c3e,Slim Wallet,4.8199,https://Yourclothingbrand.com/store/wallets,179.28,Desktop,Social Media
a34ebd3a-8988-49fe-bdd3-3e857fdcb722,Comfy Shorts,11.2632,https://Yourclothingbrand.com/store/shorts,190.61,Desktop,Paid Advertising
98dc06d2-7510-4b11-a972-d05a9c7e3166,Slim Wallet,5.0625,https://Yourclothingbrand.com/store/wallets,127.42,Mobile,Organic Search
39297932-57a2-4f4b-98e7-c40a6d50a6eb,Leather Wallet,8.66,https://Yourclothingbrand.com/store/wallets,170.51,Desktop,Organic Search
4d0b066d-0c6a-4917-8a8e-a15f87a2889b,Glamorous Accessories,17.649,https://Yourclothingbrand.com/store/accessories,57.89,Desktop,Organic Search
94954b65-dbdd-4ffa-9c60-39da62d777af,Formal Shirt,5.832,https://Yourclothingbrand.com/store/shirts,161.32,Mobile,Paid Advertising
18c52cdc-6f92-4718-a8d3-78981bf1ee5b,Ripped Jeans,5.1067,https://Yourclothingbrand.com/store/jeans,129.39,Mobile,Organic Search
2da1aaf4-2cd3-4de9-acb0-81045673cf7e,Midi Skirt,4.9852,https://Yourclothingbrand.com/store/skirts,101.11,Desktop,Social Media
626ccbcf-5b7d-4e81-8368-aa7db314fca1,Floral Dress,15.9711,https://Yourclothingbrand.com/store/dresses,56.54,Desktop,Organic Search
6adbb87c-f059-4099-8df8-b5d81e77b7d2,Designer Wallet,3.9186,https://Yourclothingbrand.com/store/wallets,184.41,Desktop,Social Media
e9562d34-9e2c-41c4-946d-8d2ee3bd914c,Winter Outerwear,3.069,https://Yourclothingbrand.com/store/outerwear,127.69,Mobile,Social Media
a2484883-c66a-4359-b26b-4f00d77c58b6,Classic Jeans,5.8557,https://Yourclothingbrand.com/store/jeans,120.94,Desktop,Social Media
92c1d7c8-92ed-46f4-a11c-888de25e8ded,Sporty Shorts,11.189599999999999,https://Yourclothingbrand.com/store/shorts,172.51,Mobile,Organic Search
dedeaf44-5e21-41e3-900e-2cccb7b8eed2,Denim Shorts,4.8822,https://Yourclothingbrand.com/store/shorts,170.0,Desktop,Social Media
c830bbf5-533c-4692-bf8f-e65245451264,Plaid Shirt,7.0484,https://Yourclothingbrand.com/store/shirts,97.43,Mobile,Organic Search
11257cb8-7e0d-4b16-af9a-0f62c10a76d0,Dainty Jewelry,10.149999999999999,https://Yourclothingbrand.com/store/jewelry,195.26,Desktop,Paid Advertising
4f3d7182-e4f8-4b4a-95f6-8640f4a1bb64,Denim Shorts,5.8295,https://Yourclothingbrand.com/store/shorts,196.95,Desktop,Social Media
f333b960-f4a0-47b7-bdf9-aa546cc1e7c5,Designer Wallet,16.486400000000003,https://Yourclothingbrand.com/store/wallets,159.93,Desktop,Organic Search
407782d0-6952-41fc-9a2a-879419cdc1f5,Printed Scarf,10.793,https://Yourclothingbrand.com/store/scarves,64.08,Desktop,Organic Search
00856436-e8f3-493c-a806-b4e77fe2ddf7,Glamorous Accessories,14.367799999999999,https://Yourclothingbrand.com/store/accessories,141.1,Desktop,Organic Search
d66395e9-25d6-496b-a2ad-563fdc40b84b,Vintage T-Shirt,7.887,https://Yourclothingbrand.com/store/t-shirts,145.17,Desktop,Paid Advertising
440e917c-bd67-430d-90b5-fbbc5dc29e4e,Pleated Skirt,11.303199999999999,https://Yourclothingbrand.com/store/skirts,87.85,Desktop,Paid Advertising
b5b84242-902b-484c-bcd6-367bc03b9dd8,Basic T-Shirt,2.3213,https://Yourclothingbrand.com/store/t-shirts,117.95,Mobile,Paid Advertising
d47e5eb7-ebf0-4248-b3cd-51fb0f454908,Statement Jewelry,6.6054,https://Yourclothingbrand.com/store/jewelry,76.72,Desktop,Organic Search
d19b68ac-322d-4f8e-99ea-58fe01ef1d29,Fedora Hat,6.9915,https://Yourclothingbrand.com/store/hats,52.27,Desktop,Social Media
525287b3-68a4-4529-9903-a13723c40901,Company History,6.88,https://Yourclothingbrand.com/about-us,193.15,Desktop,Social Media
fae83497-4eb2-4955-901d-0924d1cabcb7,Cashmere Sweater,9.4842,https://Yourclothingbrand.com/store/sweaters,146.39,Desktop,Social Media
1a3c2efd-4c79-422f-8588-e19e91b79490,Sporty Shorts,3.8121000000000005,https://Yourclothingbrand.com/store/shorts,163.17,Mobile,Social Media
facdc266-d3d1-4733-b7fe-13e5a9672411,Statement Jewelry,5.5902,https://Yourclothingbrand.com/store/jewelry,116.71,Mobile,Organic Search
28701c49-c556-43d1-840c-936c25226617,Elegant Sneaker,4.3808,https://Yourclothingbrand.com/store/sneakers,102.67,Mobile,Paid Advertising
79c031de-2303-465d-a2c8-bda074914576,Formal Shirt,8.1774,https://Yourclothingbrand.com/store/shirts,76.96,Desktop,Social Media
807b68d7-5787-4585-a12a-8ee67cf52b89,Leather Jacket,2.9987,https://Yourclothingbrand.com/store/jackets,74.64,Mobile,Social Media
dc472332-9226-4220-b099-c7e5edbdee16,Comfy Sneaker,14.52,https://Yourclothingbrand.com/store/sneakers,175.09,Desktop,Organic Search
cfbf554c-c91f-42af-9712-274e9d47d690,Glamorous Accessories,10.3966,https://Yourclothingbrand.com/store/accessories,85.8,Desktop,Paid Advertising
cbe0caa5-781b-4ab9-a601-07a36c86f874,Ripped Jeans,10.312399999999998,https://Yourclothingbrand.com/store/jeans,52.17,Desktop,Paid Advertising
9d7930bb-d3ad-4309-851e-6e93e9e7821e,Silk Scarf,13.103499999999999,https://Yourclothingbrand.com/store/scarves,74.27,Desktop,Organic Search
97502a4b-52e5-484c-82b4-116877cc3585,Plaid Shirt,4.7268,https://Yourclothingbrand.com/store/shirts,171.83,Desktop,Paid Advertising
563867af-4737-4ec9-89a2-1c2053e1bcc7,Sporty Activewear,9.3751,https://Yourclothingbrand.com/store/activewear,154.52,Desktop,Paid Advertising
257709b8-8e55-4c97-b187-96eb47fb96b3,Vintage T-Shirt,7.502000000000001,https://Yourclothingbrand.com/store/t-shirts,186.14,Desktop,Organic Search
c7026a91-99b2-4c21-a27a-1bcba4725eaa,Support Email,8.2748,https://Yourclothingbrand.com/contacts,182.76,Desktop,Paid Advertising
792fb45d-ec03-4958-a921-e912c672998c,Meet the Team,5.5484,https://Yourclothingbrand.com/about-us,138.48,Mobile,Organic Search
f8d6f0b2-8deb-403f-ab97-b3ed2dfe6bd8,Special Offers,6.7784,https://Yourclothingbrand.com/home,131.6,Mobile,Organic Search
e832737c-7f67-4d55-aecb-59fc6fc07137,Tote Handbag,6.7875000000000005,https://Yourclothingbrand.com/store/handbags,128.05,Desktop,Social Media
c249993c-7cdf-472b-87a1-8d70044b28c8,Comfy Shorts,12.5307,https://Yourclothingbrand.com/store/shorts,74.54,Desktop,Organic Search
f0ff6462-1748-4e55-b0c7-ee57ae245a1d,Lightweight Outerwear,12.203199999999999,https://Yourclothingbrand.com/store/outerwear,150.71,Desktop,Organic Search
8c6c9593-04a3-4506-a497-9cc6487eabbe,Denim Shorts,5.2392,https://Yourclothingbrand.com/store/shorts,176.59,Mobile,Organic Search
1c60a20e-8b41-4c88-86d7-1abcd873500c,Stylish Jacket,1.9536000000000002,https://Yourclothingbrand.com/store/jackets,86.22,Mobile,Social Media
753bc655-fe14-460a-a288-5e23afb1ad8d,Fedora Hat,6.662100000000001,https://Yourclothingbrand.com/store/hats,168.98,Desktop,Social Media
89ca911c-dd5d-4992-9170-08e442753676,Classic Jeans,6.8136,https://Yourclothingbrand.com/store/jeans,116.57,Mobile,Organic Search
a2f67ce9-70ac-403b-a14f-697f921b25c4,Fedora Hat,3.5964000000000005,https://Yourclothingbrand.com/store/hats,123.88,Desktop,Social Media
5a63c4e8-a21a-4c5b-be0f-b57b090b3ae4,Fun Socks,9.0244,https://Yourclothingbrand.com/store/socks,132.65,Desktop,Paid Advertising
30f074f5-f05c-4c39-b748-7696bb9c3500,Plaid Shirt,3.9556,https://Yourclothingbrand.com/store/shirts,111.82,Desktop,Paid Advertising
670e7ac5-c9e5-4d58-8b7a-db914bc9d9c8,Knitted Sweater,9.0468,https://Yourclothingbrand.com/store/sweaters,195.28,Desktop,Organic Search
0ee7781e-27ff-4341-9009-287a69d32741,Lightweight Outerwear,8.68,https://Yourclothingbrand.com/store/outerwear,141.9,Desktop,Paid Advertising
939edc8b-3be6-4b27-bc0b-038f7525dda0,Maxi Dress,9.6784,https://Yourclothingbrand.com/store/dresses,109.86,Desktop,Paid Advertising
dd8942d5-02db-47ad-aa6a-a68b6b5e1061,Boho Jewelry,5.9109,https://Yourclothingbrand.com/store/jewelry,147.04,Desktop,Social Media
e361624d-c8b0-431e-b3fa-5c678774c88b,Aviator Sunglasses,2.7004,https://Yourclothingbrand.com/store/sunglasses,195.26,Mobile,Social Media
3f71548b-7534-4977-9a70-0d802babe363,Printed Scarf,13.171199999999999,https://Yourclothingbrand.com/store/scarves,165.96,Desktop,Organic Search
af7adac6-ef2c-428b-91ee-a5b78abcdf54,Denim Shirt,6.104,https://Yourclothingbrand.com/store/shirts,137.45,Desktop,Social Media
b0efe3bc-b359-42d0-9c4b-f1fa1e1e6f0f,Floral Dress,2.02,https://Yourclothingbrand.com/store/dresses,135.72,Mobile,Social Media
a1ac254e-56c9-4954-9e36-1234333774f5,Stylish Hat,4.1838,https://Yourclothingbrand.com/store/hats,176.07,Desktop,Paid Advertising
bc446a48-fb60-401d-a192-6465b0f49ab7,Midi Skirt,2.8905,https://Yourclothingbrand.com/store/skirts,77.23,Mobile,Social Media
28f89242-ff89-40f7-a4bc-3b46c0173797,Featured Products,5.3795,https://Yourclothingbrand.com/home,194.01,Desktop,Social Media
989ef1e6-df58-4f02-978a-ce1e4e560dae,Running Activewear,7.1371,https://Yourclothingbrand.com/store/activewear,164.43,Desktop,Paid Advertising
2475bca2-a6d2-4e54-bc8d-960d79a96a43,Inquiry Form,6.424,https://Yourclothingbrand.com/contacts,118.3,Desktop,Paid Advertising
14cc2162-1c1e-4b14-830c-2c93b5c4d469,Vintage T-Shirt,9.681500000000002,https://Yourclothingbrand.com/store/t-shirts,179.37,Desktop,Paid Advertising
5f184cc0-62ed-4f4b-a991-f780d6980ffd,Special Offers,9.2336,https://Yourclothingbrand.com/home,101.27,Desktop,Social Media
8448b6f1-3d35-47dd-a29b-4ef2a8faca97,Bomber Jacket,9.6552,https://Yourclothingbrand.com/store/jackets,82.42,Desktop,Paid Advertising
52ba7ed4-c00e-44ef-9ceb-e55eec5139b3,Inquiry Form,13.824000000000002,https://Yourclothingbrand.com/contacts,123.69,Desktop,Organic Search
16abfa91-d78b-44e0-b2f8-ca45821a04cf,Wide-Leg Pants,5.1712,https://Yourclothingbrand.com/store/pants,192.95,Mobile,Organic Search
e80460e7-3e98-464d-89fc-613a678427cb,Ankle Socks,7.423900000000001,https://Yourclothingbrand.com/store/socks,117.26,Desktop,Social Media
2d7f7380-3a67-4a31-9c16-14e420df74e8,Plaid Shirt,11.475999999999999,https://Yourclothingbrand.com/store/shirts,69.72,Desktop,Organic Search
faeb8b4a-4579-417d-a7f6-6998a9dc7e56,Featured Products,3.4629,https://Yourclothingbrand.com/home,134.12,Mobile,Paid Advertising
8d13c368-0d66-4f3d-a80c-a33345e9287a,Cat-Eye Sunglasses,4.4496,https://Yourclothingbrand.com/store/sunglasses,52.07,Desktop,Paid Advertising
cfa89540-e275-4bad-a214-c81be730a744,Stylish Jacket,1.911,https://Yourclothingbrand.com/store/jackets,146.95,Mobile,Social Media
ab0c8de4-bb02-452f-9651-02c9ffc8c58a,New Arrivals,11.3724,https://Yourclothingbrand.com/home,186.12,Desktop,Paid Advertising
c5b7a690-e710-4c99-b336-a830678264f2,Sporty Activewear,5.1136,https://Yourclothingbrand.com/store/activewear,167.15,Mobile,Paid Advertising
6f4ff5ae-1e34-4841-a4dd-81a1703f5e72,Elegant Sneaker,5.9332,https://Yourclothingbrand.com/store/sneakers,181.34,Desktop,Social Media
b6d84d98-6f7f-4447-9e5d-e83de56f9aaa,Basic T-Shirt,5.733,https://Yourclothingbrand.com/store/t-shirts,61.6,Mobile,Social Media
dcd846f0-a895-4c14-a6ea-20e8c7113e65,Ankle Socks,4.862,https://Yourclothingbrand.com/store/socks,112.05,Desktop,Paid Advertising
514e23ca-9ed7-493e-a3f3-e0a37af15816,Beanie Hat,10.327,https://Yourclothingbrand.com/store/hats,93.69,Desktop,Organic Search
5cc1fdf8-37e2-45fe-85a5-4285a71786a0,Denim Shorts,8.5808,https://Yourclothingbrand.com/store/shorts,99.81,Desktop,Social Media
a1800f4b-bac7-4936-82bd-bf6b0231c146,Yoga Activewear,9.662099999999999,https://Yourclothingbrand.com/store/activewear,121.2,Desktop,Organic Search
7630c1c5-1f06-469e-b49e-96090f5cf0ea,Customer Service,10.773,https://Yourclothingbrand.com/contacts,177.86,Desktop,Paid Advertising
646f1ed1-9347-49d4-aa3a-d343da691238,Featured Products,13.0442,https://Yourclothingbrand.com/home,151.42,Desktop,Organic Search
5c2c3718-a937-4e7d-b712-2ddf1a8a0d47,Cashmere Sweater,2.9015999999999997,https://Yourclothingbrand.com/store/sweaters,113.03,Mobile,Organic Search
37830fe0-bb64-4042-bb38-bdd2290541cb,Chic Skirt,11.497199999999998,https://Yourclothingbrand.com/store/skirts,107.98,Desktop,Organic Search
6517addd-1265-475f-8589-19c3d480b7cc,Comfy Shorts,13.911999999999999,https://Yourclothingbrand.com/store/shorts,118.72,Desktop,Organic Search
9fb8247c-a638-4ff2-9ef4-30665370939d,Cat-Eye Sunglasses,11.498199999999999,https://Yourclothingbrand.com/store/sunglasses,173.63,Desktop,Organic Search
3ae1f056-37be-4230-8e3a-85d4409f2b12,Printed Scarf,8.769000000000002,https://Yourclothingbrand.com/store/scarves,91.41,Desktop,Organic Search
eb0e5d41-ab39-4290-ba36-0138fa36c635,Personal Styling,14.8824,https://Yourclothingbrand.com/services,120.22,Desktop,Organic Search
0536ffeb-a614-4990-a37c-8e18bc716028,Skinny Jeans,3.139,https://Yourclothingbrand.com/store/jeans,109.17,Mobile,Paid Advertising
41a9686d-dd7e-4f49-b5f2-979725976f0e,Wide-Leg Pants,12.5136,https://Yourclothingbrand.com/store/pants,120.39,Desktop,Organic Search
9a71df78-d19b-48bc-b5c4-fd1c188e9927,Sporty Activewear,3.56,https://Yourclothingbrand.com/store/activewear,80.86,Mobile,Social Media
fed7210b-b6df-42fa-8033-ed20f220a7fe,Classic Jeans,6.083,https://Yourclothingbrand.com/store/jeans,154.21,Mobile,Organic Search
0b4c8e9b-9cbc-4a4f-bd8a-93c6e2cad002,Slim Wallet,6.2016,https://Yourclothingbrand.com/store/wallets,154.65,Desktop,Social Media
b80e06c1-6482-4259-be9a-dc06b9f89a41,Silk Scarf,12.1568,https://Yourclothingbrand.com/store/scarves,136.66,Desktop,Organic Search
135c73bb-0f54-498d-90ff-74b08b025238,Stylish Hat,8.0122,https://Yourclothingbrand.com/store/hats,72.74,Desktop,Social Media
6fff44e5-7717-4383-9b20-a1064f6656b2,Elegant Sneaker,3.5072000000000005,https://Yourclothingbrand.com/store/sneakers,87.81,Mobile,Social Media
80b05587-016c-47ad-90e2-4f5d0f65433d,Classic Jeans,3.807,https://Yourclothingbrand.com/store/jeans,123.29,Mobile,Social Media
1a80c437-4be3-44b8-a63b-95f52449c89b,Wide-Leg Pants,4.743899999999999,https://Yourclothingbrand.com/store/pants,161.72,Mobile,Social Media
b23f9f69-aa91-40ee-823a-6627f83baa0e,Company History,4.3068,https://Yourclothingbrand.com/about-us,143.13,Mobile,Social Media
81a1375b-e190-40e1-ae55-a41d729ed6f6,Stylish Jacket,14.4351,https://Yourclothingbrand.com/store/jackets,184.9,Desktop,Organic Search
6cecd2a6-ffe4-4a76-b2da-b31d861dc954,Silk Scarf,8.1855,https://Yourclothingbrand.com/store/scarves,82.8,Desktop,Organic Search
45f48c48-bcde-47d6-b053-c9f61fa9356c,Plaid Shirt,4.7083,https://Yourclothingbrand.com/store/shirts,184.24,Mobile,Organic Search
368f761b-5fe2-44f7-9e1d-641f356d0e9b,Fashionable Sunglasses,7.228799999999999,https://Yourclothingbrand.com/store/sunglasses,187.91,Mobile,Organic Search
5e256fe0-014a-4db5-adee-aaef6f9aa083,Comfy Sneaker,7.05,https://Yourclothingbrand.com/store/sneakers,198.72,Desktop,Social Media
94f485d0-a2f3-4967-8fd8-f222eaf07f12,Tote Handbag,10.604000000000001,https://Yourclothingbrand.com/store/handbags,58.01,Desktop,Paid Advertising
885621e3-8187-45b4-9205-412bb5f8e773,Winter Outerwear,2.48,https://Yourclothingbrand.com/store/outerwear,82.0,Mobile,Organic Search
3e6a30ed-3378-4e9a-84d2-eef380d8487f,Elegant Sneaker,4.13,https://Yourclothingbrand.com/store/sneakers,150.83,Desktop,Social Media
f68b3e98-3854-42fe-ac80-00b54b5e3f7c,Graphic T-Shirt,10.635200000000001,https://Yourclothingbrand.com/store/t-shirts,98.71,Desktop,Organic Search
b4a3a07a-ec23-44ce-bb1b-6845c69563ab,Classic Jeans,9.494,https://Yourclothingbrand.com/store/jeans,101.82,Desktop,Paid Advertising
d81138a1-ac55-4cdf-a052-0d2b9428b661,Lightweight Outerwear,9.201500000000001,https://Yourclothingbrand.com/store/outerwear,178.52,Mobile,Organic Search
642c6bba-f6c7-48ee-a335-63634152f4de,Elegant Sneaker,2.9637999999999995,https://Yourclothingbrand.com/store/sneakers,136.65,Mobile,Social Media
c406935e-ec91-4c10-9003-6347d9f948ef,Formal Shirt,15.336,https://Yourclothingbrand.com/store/shirts,114.15,Desktop,Organic Search
45712539-203f-4f59-9834-c8c526bf50db,Knitted Sweater,10.6887,https://Yourclothingbrand.com/store/sweaters,145.1,Desktop,Paid Advertising
f8a5dd61-7276-4882-b8b0-3aa61d76486c,Slim Wallet,4.5202,https://Yourclothingbrand.com/store/wallets,154.95,Mobile,Social Media
bd256f78-288c-4dd8-a968-a814c27d4c8d,Cat-Eye Sunglasses,4.386,https://Yourclothingbrand.com/store/sunglasses,78.3,Desktop,Paid Advertising
7a6a62ff-2836-4624-acb1-c9cc7dc3a3db,Silk Scarf,1.6912000000000003,https://Yourclothingbrand.com/store/scarves,54.94,Mobile,Social Media
